t,x1,v1,x2,v2,pump,refc,refs,drive1,drive2,u1,u2,k12_eff,k21_eff,i1,q1,amp1,phase1,bit1,i2,q2,amp2,phase2,bit2
8.9e-05,0.07457530498,-9960.373694,0.007068929342,-927.0135945,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-6.879538506e-05,7.516688661e-05,0.0001018963486,2.311965219,0,-6.507302649e-06,7.094268849e-06,9.626714822e-06,2.313066956,0
9e-05,0.05929246433,-20328.41324,0.005638504223,-1908.383477,1,-1,4.654895798e-15,-0.2,0,-0.2,0,0,0,-7.471775195e-05,7.515936992e-05,0.0001059795893,2.353247965,0,-7.070502341e-06,7.093559423e-06,1.001551739e-05,2.354566634,0
9.1e-05,0.03499032966,-27565.96042,0.003352169884,-2597.624184,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-7.803805828e-05,7.407059334e-05,0.0001075936399,2.382271676,0,-7.388605592e-06,6.98926232e-06,1.017060865e-05,2.383962211,0
9.2e-05,0.005742849448,-30189.73967,0.0005924477664,-2851.873988,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-7.849486076e-05,7.372563005e-05,0.0001076889581,2.387515313,0,-7.435796762e-06,6.953740188e-06,1.018064714e-05,2.389682459,0
9.3e-05,-0.02415468187,-29174.17881,-0.002234412626,-2760.797421,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-7.706723469e-05,7.56724123e-05,0.0001080077435,2.365326262,0,-7.303717704e-06,7.133812593e-06,1.020958248e-05,2.367962242,0
9.4e-05,-0.05209455266,-26589.72361,-0.004880370336,-2520.07761,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-7.544971776e-05,8.061933144e-05,0.0001104180081,2.323082709,0,-7.152175595e-06,7.597250013e-06,1.043416616e-05,2.326027932,0
9.5e-05,-0.07723275942,-23617.47742,-0.007265221787,-2243.429361,-1,-6.492484977e-15,-1,-1.298496995e-15,0,-1.298496995e-15,0,0,0,-7.544217279e-05,8.833454545e-05,0.0001161658872,2.277637286,0,-7.151460377e-06,8.323012466e-06,1.097341889e-05,2.280629953,0
9.6e-05,-0.09898912631,-19562.42758,-0.009336186158,-1867.750646,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-7.84935608e-05,9.774013736e-05,0.0001253569844,2.247415056,0,-7.43924925e-06,9.210104233e-06,1.183927571e-05,2.250231087,0
9.7e-05,-0.1152987231,-12352.65675,-0.01090217618,-1198.276843,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-8.526280035e-05,0.000107058226,0.0001368620067,2.243347601,0,-8.079319163e-06,1.00911878e-05,1.292700543e-05,2.24592199,0
9.8e-05,-0.1220392039,-311.4258488,-0.01157685298,-73.49187127,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-9.512745306e-05,0.0001142208046,0.0001486459704,2.265242341,0,-9.015098311e-06,1.077064903e-05,1.404559995e-05,2.267698192,0
9.9e-05,-0.1145414524,15693.66178,-0.01091653873,1432.571956,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0001060114798,0.000117748908,0.0001584400176,2.303787178,0,-1.005242133e-05,1.110691156e-05,1.498047593e-05,2.306399983,0
0.0001,-0.09064912349,31647.54664,-0.008706546465,2948.073511,1,1,-4.777360478e-15,0.2,0,0.2,0,0,0,-0.000115065791,0.0001177371331,0.0001646273634,2.3447203,0,-1.092207073e-05,1.110580087e-05,1.557659918e-05,2.347853881,0
0.000101,-0.05292879694,42688.6014,-0.005174894785,4012.261596,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0001200881121,0.0001160897697,0.0001670269119,2.373122242,0,-1.141314027e-05,1.094477725e-05,1.581290359e-05,2.377139845,0
0.000102,-0.007719849074,46591.11907,-0.0009124490299,4404.60868,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0001207006522,0.0001156243993,0.0001671455927,2.377671149,0,-1.148581763e-05,1.089005036e-05,1.582773526e-05,2.382813638,0
0.000103,0.03836102095,44912.53115,0.003453394285,4263.695978,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0001184337779,0.0001187163087,0.0001676905534,2.355003132,0,-1.128168363e-05,1.116834682e-05,1.587477106e-05,2.36124285,0
0.000104,0.08132800949,40844.71257,0.007539640927,3891.757085,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0001159087608,0.0001264391904,0.0001715275771,2.312770109,0,-1.104756774e-05,1.188429245e-05,1.622606422e-05,2.319723237,0
0.000105,0.1198883677,36161.23952,0.0112224834,3464.356248,-1,6.614949657e-15,1,1.322989931e-15,0,1.322989931e-15,0,0,0,-0.00011589717,0.0001384153832,0.0001805296993,2.267879389,0,-1.104646298e-05,1.300535236e-05,1.706351472e-05,2.274929302,0
0.000106,0.1530997766,29732.34355,0.01442039176,2883.957603,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0001206166235,0.0001529621957,0.0001947968254,2.238509546,0,-1.149097295e-05,1.437551258e-05,1.840374476e-05,2.245136853,0
0.000107,0.1776860998,18341.80131,0.01683816866,1849.725023,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0001310486888,0.0001673220069,0.0002125333217,2.235216843,0,-1.247954657e-05,1.573631149e-05,2.008408778e-05,2.241279797,0
0.000108,0.1872207827,-521.9029756,0.01787907611,112.2755053,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0001461820634,0.0001783098362,0.000230572317,2.257506651,0,-1.392474626e-05,1.678564359e-05,2.180954812e-05,2.263305267,0
0.000109,0.1745670393,-25337.55235,0.01685794813,-2213.87298,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0001627697572,0.0001836864234,0.0002454275779,2.295894488,0,-1.552663993e-05,1.730490427e-05,2.324943568e-05,2.302084076,0
0.00011,0.136653579,-49748.00291,0.01344347034,-4554.266684,1,-1,4.899825158e-15,-0.2,0,-0.2,0,0,0,-0.0001764188381,0.0001836680548,0.0002546714762,2.336065356,0,-1.68694343e-05,1.730317378e-05,2.416562924e-05,2.343502565,0
0.000111,0.07776387285,-66298.47906,0.007988139288,-6197.334024,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.00018379698,0.0001812466522,0.0002581311271,2.363180741,0,-1.762746455e-05,1.705459638e-05,2.452726573e-05,2.372710696,0
0.000112,0.007847810423,-71790.24168,0.001404704034,-6802.713933,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0001844135015,0.0001807672448,0.0002582346536,2.366178959,0,-1.773934474e-05,1.697032449e-05,2.454946568e-05,2.378346659,0
0.000113,-0.06294600162,-68808.53781,-0.005337903726,-6584.640715,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0001806951871,0.0001858416066,0.0002592061985,2.34215475,0,-1.74238167e-05,1.740047294e-05,2.462449689e-05,2.35686482,0
0.000114,-0.128609011,-62250.36197,-0.01164832694,-6009.900786,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0001767028805,0.0001980544662,0.0002654232084,2.29928159,0,-1.706212122e-05,1.850655462e-05,2.517158208e-05,2.315607088,0
0.000115,-0.1871722614,-54668.84501,-0.0173354192,-5349.479402,-1,-1.029012802e-14,-1,-2.058025603e-15,0,-2.058025603e-15,0,0,0,-0.0001766852102,0.0002167518869,0.0002796409197,2.254706798,0,-1.706041501e-05,2.023824588e-05,2.646968751e-05,2.271200154,0
0.000116,-0.2370045375,-44124.68395,-0.02227313509,-4452.537505,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0001839913847,0.0002392706827,0.0003018332143,2.226326548,0,-1.774698669e-05,2.235452309e-05,2.854260393e-05,2.241799287,0
0.000117,-0.2727405064,-25617.86644,-0.02600527636,-2854.369513,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0002000042703,0.0002613119261,0.0003290678211,2.224071444,0,-1.927376379e-05,2.445615869e-05,3.113810637e-05,2.238235532,0
0.000118,-0.2842808086,4410.612958,-0.02760998913,-170.0390415,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0002229830704,0.0002779954016,0.0003563746526,2.246822922,0,-2.150553145e-05,2.607658751e-05,3.380053697e-05,2.260421714,0
0.000119,-0.2609424697,42946.80583,-0.02602925863,3423.010058,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0002477778757,0.0002860311678,0.0003784279385,2.284655776,0,-2.39789105e-05,2.687832818e-05,3.601989276e-05,2.299245222,0
0.00012,-0.1989612535,79675.20015,-0.02075218906,7037.013941,1,1,-8.575003517e-15,0.2,0,0.2,0,0,0,-0.0002676492233,0.0002860025647,0.0003917059787,2.323057014,0,-2.605173152e-05,2.687564035e-05,3.742983782e-05,2.340628966,0
0.000121,-0.1060591421,103374.6619,-0.0123242579,9573.082573,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0002777092822,0.0002826965567,0.0003962824606,2.347295327,0,-2.722123292e-05,2.649211227e-05,3.798456969e-05,2.369767949,0
0.000122,0.001931375868,109977.123,-0.002155762653,10506.29364,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0002775252597,0.0002827818105,0.0003962143638,2.346813212,0,-2.739291566e-05,2.636275051e-05,3.801797526e-05,2.375355988,0
0.000123,0.1096542761,104034.6204,0.008256991196,10168.16377,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0002710521905,0.0002916247496,0.0003981385243,2.319648831,0,-2.690484261e-05,2.702811885e-05,3.81364624e-05,2.353908763,0
0.000124,0.2083286273,92908.07985,0.01800116774,9279.593344,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0002645873767,0.0003114088169,0.0004086342266,2.275085066,0,-2.634588545e-05,2.873742883e-05,3.898647837e-05,2.312804901,0
0.000125,0.2949335399,79866.70758,0.02678170583,8258.531525,-1,6.859879017e-15,1,1.371975803e-15,0,1.371975803e-15,0,0,0,-0.0002645609179,0.0003408710301,0.0004314922229,2.230813238,0,-2.634325086e-05,3.141272567e-05,4.099666084e-05,2.268644836,0
0.000126,0.3662844861,61317.81683,0.03440342217,6871.336021,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0002758532749,0.0003756726677,0.0004660740097,2.204168011,0,-2.740374074e-05,3.468154428e-05,4.42015217e-05,2.239504351,0
0.000127,0.4131280659,29646.80799,0.04016071048,4400.035786,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0003001087481,0.000409057863,0.0005073397244,2.203756533,0,-2.97615877e-05,3.792714586e-05,4.821017004e-05,2.236140677,0
0.000128,0.4196310371,-19239.82343,0.042629012,250.9268181,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0003340276012,0.0004336822507,0.0005474072825,2.227108596,0,-3.320737106e-05,4.04290236e-05,5.231859557e-05,2.258435325,0
0.000129,0.3710274098,-78374.637,0.040174957,-5299.86685,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.000369281002,0.00044510426,0.0005783478717,2.263357227,0,-3.702491579e-05,4.166645514e-05,5.573991275e-05,2.297278656,0
0.00013,0.2651608088,-130693.2125,0.03201237215,-10879.27402,1,-1,5.144754518e-15,-0.2,0,-0.2,0,0,0,-0.0003957601548,0.0004450597496,0.0005955705507,2.297628777,0,-4.022245051e-05,4.16622885e-05,5.79102047e-05,2.338612586,0
0.000131,0.1173411769,-160567.1866,0.01898752571,-14790.48077,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0004068803879,0.0004413892018,0.0006003133162,2.315535487,0,-4.202424927e-05,4.107137546e-05,5.876134281e-05,2.367661184,0
0.000132,-0.047164228,-164664.0506,0.003280677774,-16225.47449,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0004030240337,0.0004441173067,0.0005997237312,2.307724318,0,-4.228545926e-05,4.087443492e-05,5.881138915e-05,2.373160468,0
0.000133,-0.2060969839,-151251.4437,-0.01279781871,-15698.55629,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0003908696545,0.0004607464912,0.0006042072624,2.274325856,0,-4.15289938e-05,4.190571276e-05,5.899784816e-05,2.351679386,0
0.000134,-0.347319742,-130499.6968,-0.02783988188,-14322.97436,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0003800977972,0.0004937324869,0.000623093977,2.226878126,0,-4.066454124e-05,4.454925229e-05,6.031783148e-05,2.310638212,0
0.000135,-0.4657539394,-105306.0533,-0.04139031767,-12742.12568,-1,-3.429630018e-15,-1,-6.859260036e-16,0,-6.859260036e-16,0,0,0,-0.0003800597875,0.0005402585076,0.0006605487848,2.183852476,0,-4.066047478e-05,4.868382913e-05,6.343019335e-05,2.266632094,0
0.000136,-0.554276759,-69042.38121,-0.0531457601,-10592.70619,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0003971498753,0.0005929193341,0.000713639517,2.160979584,0,-4.229870304e-05,5.37334229e-05,6.838465482e-05,2.23768067,0
0.000137,-0.5967201076,-11980.18442,-0.06201266172,-6764.952521,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0004321844882,0.000641135713,0.0007732001257,2.163921979,0,-4.593948597e-05,5.874497927e-05,7.457485475e-05,2.234474522,0
0.000138,-0.5708035069,66339.33419,-0.0657879763,-344.9327278,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0004783202435,0.0006746225877,0.0008269860285,2.18754971,0,-5.125725111e-05,6.2606025e-05,8.091242277e-05,2.256852397,0
0.000139,-0.4622965507,149283.7878,-0.06195162046,8233.298182,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0005222394262,0.0006888408745,0.0008644280009,2.219488193,0,-5.714407462e-05,6.451417475e-05,8.618308423e-05,2.29568808,0
0.00014,-0.2793171782,211441.1504,-0.04929999161,16841.96768,1,1,-8.819932876e-15,0.2,0,0.2,0,0,0,-0.0005501189201,0.0006887719905,0.0008814974084,2.244741186,0,-6.206835937e-05,6.450772334e-05,8.951942585e-05,2.336924957,0
0.000141,-0.05203130738,236739.5658,-0.02915400973,22861.88648,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0005550123796,0.0006870952574,0.0008832545693,2.250254898,0,-6.483486363e-05,6.360036412e-05,9.082161559e-05,2.365806039,0
0.000142,0.1822440727,226953.0858,-0.004888635767,25055.07519,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0005402130231,0.0006977385857,0.000882422373,2.229627732,0,-6.522387908e-05,6.330665728e-05,9.089492427e-05,2.371109853,0
0.000143,0.3944016179,194791.9353,0.01993028445,24224.17028,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0005169766564,0.000729576573,0.0008941738305,2.187269625,0,-6.404588397e-05,6.49127205e-05,9.118956374e-05,2.349472771,0
0.000144,0.5681623718,151269.0309,0.04313446587,22087.88104,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0004993677759,0.000783539068,0.0009291402728,2.138208367,0,-6.270655108e-05,6.900856071e-05,9.324319278e-05,2.30838519,0
0.000145,0.6936359494,97548.50041,0.06402269768,19632.13215,-1,7.104808377e-15,1,1.420961675e-15,0,1.420961675e-15,0,0,0,-0.0004993178391,0.000852824309,0.0009882447098,2.100476406,0,-6.270028043e-05,7.540392962e-05,9.806670061e-05,2.264466659,0
0.000146,0.7574586588,26750.96564,0.08211935059,16286.86263,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0005226746671,0.0009247776259,0.001062262898,2.085226553,0,-6.523163789e-05,8.320640358e-05,0.0001057282941,2.235688499,0
0.000147,0.7399723158,-64531.03242,0.09572169069,10334.99201,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0005661168811,0.000984550166,0.001135705663,2.092631015,0,-7.085149454e-05,9.094213039e-05,0.0001152840204,2.232652418,0
0.000148,0.6252249956,-164421.1017,0.1014168959,376.3120136,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0006166420341,0.001021201514,0.001192937522,2.114034367,0,-7.904920861e-05,9.689417175e-05,0.000125049022,2.255115677,0
0.000149,0.4166424712,-247839.0545,0.09532274681,-12890.8153,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0006562054236,0.001033974354,0.001224625871,2.136300479,0,-8.810703564e-05,9.98301172e-05,0.0001331499231,2.293897536,0
0.00015,0.1428175149,-292282.9079,0.07561962133,-26154.32581,1,-1,1.249511124e-14,-0.2,0,-0.2,0,0,0,-0.0006704215545,0.001033870957,0.001232215166,2.146086546,0,-9.566018707e-05,9.982013419e-05,0.000138256756,2.334917058,0
0.000151,-0.1520367229,-289946.0452,0.04439845074,-35375.00996,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0006558949608,0.001038465763,0.001228254591,2.134127627,0,-9.987316464e-05,9.843816459e-05,0.0001402309569,2.363430461,0
0.000152,-0.4234179313,-247225.8956,0.006899117793,-38677.64252,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0006215741411,0.001063249798,0.00123160649,2.099814147,0,-0.0001004213277,9.802280081e-05,0.0001403314381,2.368280562,0
0.000153,-0.6374997573,-177798.0883,-0.03138038949,-37331.949,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0005840406881,0.001114718287,0.001258451582,2.053408614,0,-9.856679253e-05,0.0001005517254,0.0001408050499,2.34622622,0
0.000154,-0.7746428437,-95245.4815,-0.0671148205,-33989.41859,-0.8090169944,-0.3090169944,-0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0005600445037,0.001188279727,0.001313643238,2.011227163,0,-9.648297384e-05,0.0001069246689,0.0001440203078,2.304905671,0
0.000155,-0.8264215965,-7944.913656,-0.0992273884,-30144.04813,-1,-3.674559378e-15,-1,-7.349118756e-16,0,-7.349118756e-16,0,0,0,-0.0005599884992,0.001270803059,0.001388714346,1.985853659,0,-9.647332554e-05,0.0001168367153,0.0001515187136,2.2610191,0
0.000156,-0.7900341528,80651.06186,-0.126957103,-24882.95706,-0.8090169944,0.3090169944,-0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.0005843458983,0.001345812692,0.001467198668,1.980429845,0,-0.0001003868684,0.0001288993696,0.000163378612,2.232476293,0
0.000157,-0.6659309416,166418.2694,-0.1476239614,-15544.02207,-0.3090169944,0.5877852523,-0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0006234299024,0.001399553055,0.001532127148,1.989859434,0,-0.0001090539485,0.0001408295091,0.0001781171365,2.229711798,0
0.000158,-0.4613224127,239562.7669,-0.1559211632,-8.017570416,0.3090169944,0.8090169944,-0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0006606893266,0.001426528951,0.00157209899,2.004527462,0,-0.0001216573302,0.0001499802421,0.0001931180443,2.252302613,0
0.000159,-0.1958809943,285623.8047,-0.1458926889,20543.16436,0.8090169944,0.9510565163,-0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0006792526472,0.001432439354,0.001585328566,2.013585979,0,-0.0001355203837,0.0001544735761,0.0002054941851,2.290930114,0
0.00016,0.09630504072,291374.048,-0.1148747089,40902.46407,1,1,-9.064862236e-15,0.2,0,0.2,0,0,0,-0.0006695542179,0.00143229611,0.001581067676,2.008082242,0,-0.0001469943025,0.0001544581288,0.0002132243854,2.331439999,0
0.000161,0.3713970475,251610.2591,-0.06628105078,54858.5114,0.8090169944,0.9510565163,0.3090169944,0.1902113033,0,0.1902113033,0,0,0,-0.0006341653043,0.00144362968,0.001576779086,1.984704271,0,-0.0001532833056,0.0001523944859,0.000216147753,2.359102184,0
0.000162,0.5867239664,174411.6422,-0.008299608497,59651.10468,0.3090169944,0.8090169944,0.5877852523,0.1618033989,0,0.1618033989,0,0,0,-0.0005866349218,0.001477972087,0.001590138994,1.948643687,0,-0.0001539394297,0.0001518914077,0.0002162599079,2.362890975,0
0.000163,0.7145361271,80580.66394,0.05061598109,57347.46753,-0.3090169944,0.5877852523,0.8090169944,0.1175570505,0,0.1175570505,0,0,0,-0.0005445768785,0.001535631476,0.001629333609,1.91158752,0,-0.0001509489031,0.0001559711374,0.0002170542952,2.339832619,0
0.000164,0.7500514946,-7161.287776,0.1054153032,52027.24682,-0.8090169944,0.3090169944,0.9510565163,0.06180339887,0,0.06180339887,0,0,0,-0.000521344555,0.001606812049,0.001689273544,1.884538789,0,-0.0001476762962,0.0001659811314,0.0002221666591,2.297901285,0
0.000165,0.7061480271,-77739.56234,0.1544540162,45891.67926,-1,7.349737737e-15,1,1.469947547e-15,0,1.469947547e-15,0,0,0,-0.0005212924205,0.001677266171,0.001756407583,1.872130656,0,-0.0001476615285,0.0001814099349,0.0002339091522,2.253995329,0
0.000166,0.5995195597,-133652.7128,0.1964575122,37416.05011,-0.8090169944,-0.3090169944,0.9510565163,-0.06180339887,0,-0.06180339887,0,0,0,-0.0005397664645,0.001734116143,0.00181617913,1.872553995,0,-0.0001537176334,0.0002000760136,0.0002523083868,2.225904518,0
0.000167,0.4417112557,-180636.8147,0.2271073236,22461.9853,-0.3090169944,-0.5877852523,0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.000565675624,0.001769677922,0.00185788828,1.880180764,0,-0.0001670512952,0.0002184293745,0.0002749864121,2.223692261,0
0.000168,0.2415996926,-217169.0344,0.2380936607,-2070.515317,0.3090169944,-0.8090169944,0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0005851648822,0.001783701828,0.001877234709,1.88779525,0,-0.0001862967718,0.0002324023258,0.000297854542,2.246520153,0
0.000169,0.01435990273,-232746.2152,0.2203917397,-33975.16228,0.8090169944,-0.9510565163,0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0005864720736,0.001783967203,0.001877894692,1.888412611,0,-0.0002072386422,0.0002391895648,0.0003164798615,2.284746192,0
0.00017,-0.2127044356,-215379.0898,0.1704395695,-64901.90925,1,-1,1.274004059e-14,-0.2,0,-0.2,0,0,0,-0.0005651429828,0.001783788807,0.001871173188,1.877613534,0,-0.0002242618753,0.0002391656459,0.0003278621583,2.324045697,0
0.000171,-0.4043362632,-162836.9853,0.09416337817,-85396.51643,0.8090169944,-0.9510565163,-0.3090169944,-0.1902113033,0,-0.1902113033,0,0,0,-0.0005266318048,0.001796105105,0.001871719693,1.856010042,0,-0.0002331949185,0.0002362319209,0.000331941848,2.349724984,0
0.000172,-0.5309422959,-88679.35918,0.004510845339,-91697.33989,0.3090169944,-0.8090169944,-0.5877852523,-0.1618033989,0,-0.1618033989,0,0,0,-0.0004836250075,0.0018271335,0.001890055548,1.829552909,0,-0.0002335365341,0.0002359431569,0.0003319766348,2.351068386,0
0.000173,-0.582042975,-15380.87348,-0.08562676131,-87347.71754,-0.3090169944,-0.5877852523,-0.8090169944,-0.1175570505,0,-0.1175570505,0,0,0,-0.0004493650173,0.001874039053,0.001927161459,1.806137282,0,-0.0002284801657,0.0002428469131,0.0003334333656,2.325722444,0
